"province","city","county","post_code","area_code"
"湖北省","武汉市","武昌区","430000","027"
"湖北省","武汉市","蔡甸区","430100","027"
"湖北省","武汉市","东西湖区","430000","027"
"湖北省","武汉市","汉南区","430000","027"
"湖北省","武汉市","汉阳区","430000","027"
"湖北省","武汉市","黄陂区","430300","027"
"湖北省","武汉市","江岸区","430000","027"
"湖北省","武汉市","硚口区","430000","027"
"湖北省","武汉市","青山区","430000","027"
"湖北省","武汉市","武昌县","430200","027"
"湖北省","武汉市","江夏区","430200","027"
"湖北省","武汉市","洪山区","430000","027"
"湖北省","武汉市","新洲区","430400","027"
"湖北省","襄阳市","襄阳市","441000","0710"
"湖北省","襄阳市","襄州区","441100","0710"
"湖北省","襄阳市","老河口市","441800","0710"
"湖北省","襄阳市","宜城市","441400","0710"
"湖北省","襄阳市","枣阳市","441200","0710"
"湖北省","襄阳市","谷城县","441700","0710"
"湖北省","襄阳市","南漳县","441500","0710"
"湖北省","襄阳市","樊城区","441000","0710"
"湖北省","襄阳市","襄城区","441000","0710"
"湖北省","襄阳市","保康县","441600","0710"
"湖北省","鄂州市","鄂州市","436000","0711"
"湖北省","鄂州市","梁子湖区","436000","0711"
"湖北省","鄂州市","华容区","436000","0711"
"湖北省","鄂州市","鄂城区","436000","0711"
"湖北省","孝感市","孝感市","432000","0712"
"湖北省","孝感市","孝昌县","432900","0712"
"湖北省","孝感市","大悟县","432800","0712"
"湖北省","孝感市","云梦县","432500","0712"
"湖北省","孝感市","安陆市","432600","0712"
"湖北省","孝感市","汉川市","431600","0712"
"湖北省","孝感市","孝南区","432000","0712"
"湖北省","孝感市","应城市","432400","0712"
"湖北省","黄冈市","黄冈市","438000","0713"
"湖北省","黄冈市","红安县","438400","0713"
"湖北省","黄冈市","罗田县","438600","0713"
"湖北省","黄冈市","英山县","438700","0713"
"湖北省","黄冈市","浠水县","438200","0713"
"湖北省","黄冈市","黄梅县","435500","0713"
"湖北省","黄冈市","麻城市","438300","0713"
"湖北省","黄冈市","武穴市","435400","0713"
"湖北省","黄冈市","团风县","438800","0713"
"湖北省","黄冈市","黄州区","438000","0713"
"湖北省","黄冈市","蕲春县","435300","0713"
"湖北省","黄石市","黄石市","435000","0714"
"湖北省","黄石市","黄石港区","435000","0714"
"湖北省","黄石市","下陆区","435000","0714"
"湖北省","黄石市","铁山区","435000","0714"
"湖北省","黄石市","阳新县","435200","0714"
"湖北省","黄石市","团城山开发区","435000","0714"
"湖北省","黄石市","西塞山区","435000","0714"
"湖北省","黄石市","大冶市","435100","0714"
"湖北省","咸宁市","咸宁市","437000","0715"
"湖北省","咸宁市","咸安区","437000","0715"
"湖北省","咸宁市","通城县","437400","0715"
"湖北省","咸宁市","崇阳县","437500","0715"
"湖北省","咸宁市","通山县","437600","0715"
"湖北省","咸宁市","赤壁市","437300","0715"
"湖北省","咸宁市","蒲圻","437300","0715"
"湖北省","咸宁市","嘉鱼县","437200","0715"
"湖北省","荆州市","荆州市","434000","0716"
"湖北省","荆州市","洪湖市","433200","0716"
"湖北省","荆州市","松滋市","434200","0716"
"湖北省","荆州市","沙市区","434000","0716"
"湖北省","荆州市","荆州区","434020","0716"
"湖北省","荆州市","公安县","434300","0716"
"湖北省","荆州市","监利县","433300","0716"
"湖北省","荆州市","江陵县","434100","0716"
"湖北省","荆州市","荆沙","434100","0716"
"湖北省","荆州市","石首市","434400","0716"
"湖北省","宜昌市","宜昌市","443000","0717"
"湖北省","宜昌市","枝江市","443200","0717"
"湖北省","宜昌市","长阳土家族自治县","443500","0717"
"湖北省","宜昌市","当阳市","444100","0717"
"湖北省","宜昌市","西陵区","443000","0717"
"湖北省","宜昌市","伍家岗区","443000","0717"
"湖北省","宜昌市","猇亭区","443000","0717"
"湖北省","宜昌市","夷陵区","443100","0717"
"湖北省","宜昌市","远安县","444200","0717"
"湖北省","宜昌市","兴山县","443700","0717"
"湖北省","宜昌市","宜都市","443300","0717"
"湖北省","宜昌市","远发","444200","0717"
"湖北省","宜昌市","枝城","443300","0717"
"湖北省","宜昌市","五峰土家族自治县","443400","0717"
"湖北省","宜昌市","点军区","443000","0717"
"湖北省","宜昌市","秭归县","443600","0717"
"湖北省","恩施土家族苗族自治州","恩施土家族苗族自治州","445000","0718"
"湖北省","恩施土家族苗族自治州","利川市","445400","0718"
"湖北省","恩施土家族苗族自治州","建始县","445300","0718"
"湖北省","恩施土家族苗族自治州","巴东县","444300","0718"
"湖北省","恩施土家族苗族自治州","咸丰县","445600","0718"
"湖北省","恩施土家族苗族自治州","来凤县","445700","0718"
"湖北省","恩施土家族苗族自治州","鹤峰县","445800","0718"
"湖北省","恩施土家族苗族自治州","恩施市","445000","0718"
"湖北省","恩施土家族苗族自治州","宣恩县","445500","0718"
"湖南省","岳阳市","岳阳市","414000","0730"
"湖南省","岳阳市","岳阳楼区","414000","0730"
"湖南省","岳阳市","云溪区","414000","0730"
"湖南省","岳阳市","岳阳县","414100","0730"
"湖南省","岳阳市","华容县","414200","0730"
"湖南省","岳阳市","汨罗市","414400","0730"
"湖南省","岳阳市","临湘市","414300","0730"
"湖南省","岳阳市","平江县","414500","0730"
"湖南省","岳阳市","湘阴县","414600","0730"
"湖南省","岳阳市","君山区","414000","0730"
"湖南省","长沙市","长沙市","410000","0731"
"湖南省","长沙市","开福区","410000","0731"
"湖南省","长沙市","雨花区","410000","0731"
"湖南省","长沙市","宁乡县","410600","0731"
"湖南省","长沙市","浏阳市","410300","0731"
"湖南省","长沙市","芙蓉区","410000","0731"
"湖南省","长沙市","岳麓区","410200","0731"
"湖南省","长沙市","望城区","410200","0731"
"湖南省","长沙市","长沙县","410100","0731"
"湖南省","长沙市","天心区","410000","0731"
"湖南省","湘潭市","湘潭市","411100","0731"
"湖南省","湘潭市","雨湖区","411100","0731"
"湖南省","湘潭市","岳塘区","411100","0731"
"湖南省","湘潭市","湘乡市","411400","0731"
"湖南省","湘潭市","韶山市","411300","0731"
"湖南省","湘潭市","湘潭县","411200","0731"
"湖南省","株洲市","株洲市","412000","0731"
"湖南省","株洲市","醴陵市","412200","0731"
"湖南省","株洲市","芦淞区","412000","0731"
"湖南省","株洲市","石峰区","412000","0731"
"湖南省","株洲市","天元区","412000","0731"
"湖南省","株洲市","茶陵县","412400","0731"
"湖南省","株洲市","炎陵县","412500","0731"
"湖南省","株洲市","株洲县","412100","0731"
"湖南省","株洲市","荷塘区","412000","0731"
"湖南省","株洲市","攸县","412300","0731"
"湖南省","衡阳市","衡阳市","421000","0734"
"湖南省","衡阳市","珠晖区","421000","0734"
"湖南省","衡阳市","雁峰区","421000","0734"
"湖南省","衡阳市","石鼓区","421000","0734"
"湖南省","衡阳市","蒸湘区","421000","0734"
"湖南省","衡阳市","衡阳县","421200","0734"
"湖南省","衡阳市","衡山县","421300","0734"
"湖南省","衡阳市","衡东县","421400","0734"
"湖南省","衡阳市","祁东县","421600","0734"
"湖南省","衡阳市","常宁市","421500","0734"
"湖南省","衡阳市","南岳区","421900","0734"
"湖南省","衡阳市","衡南县","421100","0734"
"湖南省","衡阳市","耒阳市","421800","0734"
"湖南省","郴州市","郴州市","423000","0735"
"湖南省","郴州市","北湖区","423000","0735"
"湖南省","郴州市","苏仙区","423000","0735"
"湖南省","郴州市","桂阳县","424400","0735"
"湖南省","郴州市","永兴县","423300","0735"
"湖南省","郴州市","嘉禾县","424500","0735"
"湖南省","郴州市","临武县","424300","0735"
"湖南省","郴州市","汝城县","424100","0735"
"湖南省","郴州市","安仁县","423600","0735"
"湖南省","郴州市","资兴市","423400","0735"
"湖南省","郴州市","宜章县","424200","0735"
"湖南省","郴州市","桂东县","423500","0735"
"湖南省","常德市","常德市","415000","0736"
"湖南省","常德市","澧县","415500","0736"
"湖南省","常德市","桃源县","415700","0736"
"湖南省","常德市","石门县","415300","0736"
"湖南省","常德市","津市市","415400","0736"
"湖南省","常德市","鼎城区","415100","0736"
"湖南省","常德市","安乡县","415600","0736"
"湖南省","常德市","汉寿县","415900","0736"
"湖南省","常德市","武陵区","415000","0736"
"湖南省","常德市","临澧县","415200","0736"
"湖南省","益阳市","益阳市","413000","0737"
"湖南省","益阳市","资阳区","413000","0737"
"湖南省","益阳市","赫山区","413000","0737"
"湖南省","益阳市","南县","413200","0737"
"湖南省","益阳市","桃江县","413400","0737"
"湖南省","益阳市","安化县","413500","0737"
"湖南省","益阳市","沅江市","413100","0737"
"湖南省","娄底市","娄底市","417000","0738"
"湖南省","娄底市","娄星区","417000","0738"
"湖南省","娄底市","双峰县","417700","0738"
"湖南省","娄底市","新化县","417600","0738"
"湖南省","娄底市","涟源市","417100","0738"
"湖南省","娄底市","冷水江市","417500","0738"
"湖南省","邵阳市","邵阳市","422000","0739"
"湖南省","邵阳市","武冈市","422400","0739"
"湖南省","邵阳市","双清区","422000","0739"
"湖南省","邵阳市","北塔区","422000","0739"
"湖南省","邵阳市","邵东县","422800","0739"
"湖南省","邵阳市","新邵县","422900","0739"
"湖南省","邵阳市","邵阳县","422100","0739"
"湖南省","邵阳市","隆回县","422200","0739"
"湖南省","邵阳市","洞口县","422300","0739"
"湖南省","邵阳市","绥宁县","422600","0739"
"湖南省","邵阳市","新宁县","422700","0739"
"湖南省","邵阳市","武岗","422400","0739"
"湖南省","邵阳市","大祥区","422000","0739"
"湖南省","邵阳市","城步苗族自治县","422500","0739"
"湖南省","张家界市","张家界市","427000","0744"
"湖南省","张家界市","慈利县","427200","0744"
"湖南省","张家界市","武陵源区","427400","0744"
"湖南省","张家界市","永定区","427300","0744"
"湖南省","张家界市","桑植县","427100","0744"
"湖南省","怀化市","怀化市","418000","0745"
"湖南省","怀化市","通道侗族自治县","418500","0745"
"湖南省","怀化市","麻阳苗族自治县","419400","0745"
"湖南省","怀化市","新晃侗族自治县","419200","0745"
"湖南省","怀化市","芷江侗族自治县","419100","0745"
"湖南省","怀化市","靖州苗族侗族自治县","418400","0745"
"湖南省","怀化市","鹤城区","418000","0745"
"湖南省","怀化市","沅陵县","419600","0745"
"湖南省","怀化市","辰溪县","419500","0745"
"湖南省","怀化市","溆浦县","419300","0745"
"湖南省","怀化市","洪江市","418100","0745"
"湖南省","怀化市","黔阳","418100","0745"
"湖南省","怀化市","中方县","418000","0745"
"湖南省","怀化市","会同县","418300","0745"
"湖南省","永州市","永州市","425000","0746"
"湖南省","永州市","江华瑶族自治县","425500","0746"
"湖南省","永州市","东安县","425900","0746"
"湖南省","永州市","双牌县","425200","0746"
"湖南省","永州市","道县","425300","0746"
"湖南省","永州市","江永县","425400","0746"
"湖南省","永州市","蓝山县","425800","0746"
"湖南省","永州市","新田县","425700","0746"
"湖南省","永州市","冷水滩区","425000","0746"
"湖南省","永州市","零陵区","425100","0746"
"湖南省","永州市","祁阳县","426100","0746"
"湖南省","永州市","宁远县","425600","0746"
"湖南省","湘西土家族苗族自治州","湘西土家族苗族自治州","416000","0743"
"湖南省","湘西土家族苗族自治州","吉首市","416000","0743"
"湖南省","湘西土家族苗族自治州","泸溪县","416100","0743"
"湖南省","湘西土家族苗族自治州","龙山县","416800","0743"
"湖南省","湘西土家族苗族自治州","花垣县","416400","0743"
"湖南省","湘西土家族苗族自治州","保靖县","416500","0743"
"湖南省","湘西土家族苗族自治州","古丈县","416300","0743"
"湖南省","湘西土家族苗族自治州","永顺县","416700","0743"
"湖南省","湘西土家族苗族自治州","凤凰县","416200","0743"
"广东省","广州市","广州市","510000","020"
"广东省","广州市","越秀区","510000","020"
"广东省","广州市","黄埔区","510700","020"
"广东省","广州市","番禺区","511400","020"
"广东省","广州市","南沙区","511400","020"
"广东省","广州市","萝岗区","510000","020"
"广东省","广州市","增城区","511300","020"
"广东省","广州市","从化区","510900","020"
"广东省","广州市","海珠区","510200","020"
"广东省","广州市","荔湾区","510100","020"
"广东省","广州市","天河区","510600","020"
"广东省","广州市","花都区（原花县）","510800","020"
"广东省","广州市","花都区","510800","020"
"广东省","广州市","白云区","510400","020"
"广东省","汕尾市","汕尾市","516600","0660"
"广东省","汕尾市","海丰县","516400","0660"
"广东省","汕尾市","陆河县","516700","0660"
"广东省","汕尾市","陆丰市","516500","0660"
"广东省","汕尾市","红海湾经济开发试验区","516600","0660"
"广东省","汕尾市","城区","516600","0660"
"广东省","阳江市","阳江市","529500","0662"
"广东省","阳江市","江城区","529500","0662"
"广东省","阳江市","阳西县","529800","0662"
"广东省","阳江市","阳东区","529900","0662"
"广东省","阳江市","阳春市","529600","0662"
"广东省","揭阳市","揭阳市","522000","0663"
"广东省","揭阳市","榕城区","522000","0663"
"广东省","揭阳市","揭东区","515500","0663"
"广东省","揭阳市","揭西县","515400","0663"
"广东省","揭阳市","惠来县","515200","0663"
"广东省","揭阳市","东山区","522000","0663"
"广东省","揭阳市","经济开发试验区","522000","0663"
"广东省","揭阳市","普宁市","515300","0663"
"广东省","茂名市","茂名市","525000","0668"
"广东省","茂名市","茂南区","525000","0668"
"广东省","茂名市","电白区","525400","0668"
"广东省","茂名市","高州市","525200","0668"
"广东省","茂名市","化州市","525100","0668"
"广东省","茂名市","茂港区","525000","0668"
"广东省","茂名市","信宜市","525300","0668"
"广东省","江门市","江门市","529000","0750"
"广东省","江门市","蓬江区","529000","0750"
"广东省","江门市","江海区","529000","0750"
"广东省","江门市","新会区","529100","0750"
"广东省","江门市","台山市","529200","0750"
"广东省","江门市","开平市","529300","0750"
"广东省","江门市","鹤山市","529700","0750"
"广东省","江门市","恩平市","529400","0750"
"广东省","韶关市","韶关市","512000","0751"
"广东省","韶关市","武江区","512000","0751"
"广东省","韶关市","曲江区","512100","0751"
"广东省","韶关市","始兴县","512500","0751"
"广东省","韶关市","仁化县","512300","0751"
"广东省","韶关市","翁源县","512600","0751"
"广东省","韶关市","新丰县","511100","0751"
"广东省","韶关市","乐昌市","512200","0751"
"广东省","韶关市","南雄市","512400","0751"
"广东省","韶关市","浈江区","512000","0751"
"广东省","韶关市","乳源瑶族自治县","512700","0751"
"广东省","惠州市","惠州市","516000","0752"
"广东省","惠州市","惠阳区","516200","0752"
"广东省","惠州市","博罗县","516100","0752"
"广东省","惠州市","惠东县","516300","0752"
"广东省","惠州市","龙门县","516800","0752"
"广东省","惠州市","惠城区","516000","0752"
"广东省","梅州市","梅州市","514000","0753"
"广东省","梅州市","兴宁市","514500","0753"
"广东省","梅州市","平远县","514600","0753"
"广东省","梅州市","蕉岭县","514100","0753"
"广东省","梅州市","梅县区","514700","0753"
"广东省","梅州市","大埔县","514200","0753"
"广东省","梅州市","丰顺县","514300","0753"
"广东省","梅州市","五华县","514400","0753"
"广东省","梅州市","梅江区","514000","0753"
"广东省","汕头市","汕头市","515000","0754"
"广东省","汕头市","龙湖区","515000","0754"
"广东省","汕头市","金平区","515000","0754"
"广东省","汕头市","濠江区","515000","0754"
"广东省","汕头市","潮阳区","515100","0754"
"广东省","汕头市","澄海区","515800","0754"
"广东省","汕头市","南澳县","515900","0754"
"广东省","汕头市","潮南区","515100","0754"
"广东省","深圳市","深圳市","518000","0755"
"广东省","深圳市","南山区","518000","0755"
"广东省","深圳市","宝安区","518100","0755"
"广东省","深圳市","盐田区","518000","0755"
"广东省","深圳市","罗湖区","518000","0755"
"广东省","深圳市","福田区","518000","0755"
"广东省","深圳市","龙岗区","518100","0755"
"广东省","深圳市","龙华区","518000","0755"
"广东省","深圳市","坪山区","518000","0755"
"广东省","珠海市","珠海市","519000","0756"
"广东省","珠海市","斗门区","519100","0756"
"广东省","珠海市","金湾区","519000","0756"
"广东省","珠海市","香洲区","519000","0756"
"广东省","佛山市","佛山市","528000","0757"
"广东省","佛山市","三水区","528100","0757"
"广东省","佛山市","高明区","528500","0757"
"广东省","佛山市","南海区","528200","0757"
"广东省","佛山市","顺德区","528300","0757"
"广东省","佛山市","禅城区","528000","0757"
"广东省","肇庆市","肇庆市","526000","0758"
"广东省","肇庆市","端州区","526000","0758"
"广东省","肇庆市","广宁县","526300","0758"
"广东省","肇庆市","怀集县","526400","0758"
"广东省","肇庆市","封开县","526500","0758"
"广东省","肇庆市","德庆县","526600","0758"
"广东省","肇庆市","高要区","526100","0758"
"广东省","肇庆市","四会市","526200","0758"
"广东省","肇庆市","鼎湖区","526000","0758"
"广东省","湛江市","湛江市","524000","0759"
"广东省","湛江市","霞山区","524000","0759"
"广东省","湛江市","坡头区","524000","0759"
"广东省","湛江市","遂溪县","524300","0759"
"广东省","湛江市","徐闻县","524100","0759"
"广东省","湛江市","廉江市","524400","0759"
"广东省","湛江市","雷州市","524200","0759"
"广东省","湛江市","赤坎区","524000","0759"
"广东省","湛江市","东海岛","524000","0759"
"广东省","湛江市","开发区","524000","0759"
"广东省","湛江市","吴川市","524500","0759"
"广东省","湛江市","麻章区","524000","0759"
"广东省","中山市","中山市","528400","0760"
"广东省","河源市","河源市","517000","0762"
"广东省","河源市","紫金县","517400","0762"
"广东省","河源市","龙川县","517300","0762"
"广东省","河源市","东源县","517500","0762"
"广东省","河源市","连平县","517100","0762"
"广东省","河源市","和平县","517200","0762"
"广东省","河源市","源城区","517000","0762"
"广东省","清远市","清远市","511500","0763"
"广东省","清远市","清城区","511500","0763"
"广东省","清远市","佛冈县","511600","0763"
"广东省","清远市","阳山县","513100","0763"
"广东省","清远市","连山壮族瑶族自治县","513200","0763"
"广东省","清远市","连南瑶族自治县","513300","0763"
"广东省","清远市","清新区","511800","0763"
"广东省","清远市","英德市","513000","0763"
"广东省","清远市","连州市","513400","0763"
"广东省","云浮市","云浮市","527300","0766"
"广东省","云浮市","云城区","527300","0766"
"广东省","云浮市","郁南县","527100","0766"
"广东省","云浮市","云安区","527500","0766"
"广东省","云浮市","罗定市","527200","0766"
"广东省","云浮市","新兴县","527400","0766"
"广东省","潮州市","潮州市","521000","0768"
"广东省","潮州市","湘桥区","521000","0768"
"广东省","潮州市","潮安区","515600","0768"
"广东省","潮州市","枫溪区","521000","0768"
"广东省","潮州市","饶平县","515700","0768"
"广东省","东莞市","东莞市","523000","0769"
"广西壮族自治区","防城港市","防城港市","538000","0770"
"广西壮族自治区","防城港市","港口区","538000","0770"
"广西壮族自治区","防城港市","上思县","535500","0770"
"广西壮族自治区","防城港市","东兴市","538100","0770"
"广西壮族自治区","防城港市","防城区","538000","0770"
"广西壮族自治区","南宁市","南宁市","530000","0771"
"广西壮族自治区","南宁市","兴宁区","530000","0771"
"广西壮族自治区","南宁市","青秀区","530000","0771"
"广西壮族自治区","南宁市","西乡塘区","530000","0771"
"广西壮族自治区","南宁市","良庆区","530200","0771"
"广西壮族自治区","南宁市","邕宁区","530200","0771"
"广西壮族自治区","南宁市","隆安县","532700","0771"
"广西壮族自治区","南宁市","马山县","530600","0771"
"广西壮族自治区","南宁市","上林县","530500","0771"
"广西壮族自治区","南宁市","宾阳县","530400","0771"
"广西壮族自治区","南宁市","江南区","530000","0771"
"广西壮族自治区","南宁市","武鸣区","530100","0771"
"广西壮族自治区","南宁市","横县","530300","0771"
"广西壮族自治区","崇左市","崇左市","532200","0771"
"广西壮族自治区","崇左市","江洲区","532200","0771"
"广西壮族自治区","崇左市","扶绥县","532100","0771"
"广西壮族自治区","崇左市","宁明县","532500","0771"
"广西壮族自治区","崇左市","龙州县","532400","0771"
"广西壮族自治区","崇左市","大新县","532300","0771"
"广西壮族自治区","崇左市","天等县","532800","0771"
"广西壮族自治区","崇左市","凭祥市","532600","0771"
"广西壮族自治区","崇左市","江州区","532200","0771"
"广西壮族自治区","柳州市","柳州市","545000","0772"
"广西壮族自治区","柳州市","城中区","545000","0772"
"广西壮族自治区","柳州市","柳南区","545000","0772"
"广西壮族自治区","柳州市","柳北区","545000","0772"
"广西壮族自治区","柳州市","柳江区","545100","0772"
"广西壮族自治区","柳州市","柳城县","545200","0772"
"广西壮族自治区","柳州市","鹿寨县","545600","0772"
"广西壮族自治区","柳州市","融水苗族自治县","545300","0772"
"广西壮族自治区","柳州市","三江侗族自治县","545500","0772"
"广西壮族自治区","柳州市","融冰","545300","0772"
"广西壮族自治区","柳州市","鱼峰区","545000","0772"
"广西壮族自治区","柳州市","融安县","545400","0772"
"广西壮族自治区","来宾市","来宾市","546100","0772"
"广西壮族自治区","来宾市","金秀瑶族自治县","545700","0772"
"广西壮族自治区","来宾市","兴宾区","546100","0772"
"广西壮族自治区","来宾市","忻城县","546200","0772"
"广西壮族自治区","来宾市","象州县","545800","0772"
"广西壮族自治区","来宾市","合山市","546500","0772"
"广西壮族自治区","来宾市","武宣县","545900","0772"
"广西壮族自治区","桂林市","桂林市","541000","0773"
"广西壮族自治区","桂林市","秀峰区","541000","0773"
"广西壮族自治区","桂林市","叠彩区","541000","0773"
"广西壮族自治区","桂林市","象山区","541000","0773"
"广西壮族自治区","桂林市","七星区","541000","0773"
"广西壮族自治区","桂林市","雁山区","541000","0773"
"广西壮族自治区","桂林市","阳朔县","541900","0773"
"广西壮族自治区","桂林市","临桂区","541100","0773"
"广西壮族自治区","桂林市","灵川县","541200","0773"
"广西壮族自治区","桂林市","兴安县","541300","0773"
"广西壮族自治区","桂林市","永福县","541800","0773"
"广西壮族自治区","桂林市","灌阳县","541600","0773"
"广西壮族自治区","桂林市","资源县","541400","0773"
"广西壮族自治区","桂林市","平乐县","542400","0773"
"广西壮族自治区","桂林市","荔蒲县","546600","0773"
"广西壮族自治区","桂林市","恭城瑶族自治县","542500","0773"
"广西壮族自治区","桂林市","全州县","541500","0773"
"广西壮族自治区","桂林市","龙胜各族自治县","541700","0773"
"广西壮族自治区","桂林市","荔浦县","546600","0773"
"广西壮族自治区","梧州市","梧州市","543000","0774"
"广西壮族自治区","梧州市","万秀区","543000","0774"
"广西壮族自治区","梧州市","蝶山区","543000","0774"
"广西壮族自治区","梧州市","长洲区","543000","0774"
"广西壮族自治区","梧州市","苍梧县","543100","0774"
"广西壮族自治区","梧州市","蒙山县","546700","0774"
"广西壮族自治区","梧州市","岑溪市","543200","0774"
"广西壮族自治区","梧州市","龙圩区","543004","0774"
"广西壮族自治区","梧州市","藤县","543300","0774"
"广西壮族自治区","贺州市","贺州市","542800","0774"
"广西壮族自治区","贺州市","昭平县","546800","0774"
"广西壮族自治区","贺州市","富川瑶族自治县","542700","0774"
"广西壮族自治区","贺州市","八步区","542800","0774"
"广西壮族自治区","贺州市","贺县","542800","0774"
"广西壮族自治区","贺州市","钟山县","542600","0774"
"广西壮族自治区","贺州市","平桂区","542800","0774"
"广西壮族自治区","玉林市","玉林市","537000","0775"
"广西壮族自治区","玉林市","玉州区","537000","0775"
"广西壮族自治区","玉林市","容县","537500","0775"
"广西壮族自治区","玉林市","陆川县","537700","0775"
"广西壮族自治区","玉林市","博白县","537600","0775"
"广西壮族自治区","玉林市","兴业县","537800","0775"
"广西壮族自治区","玉林市","北流市","537400","0775"
"广西壮族自治区","玉林市","福绵区","537000","0775"
"广西壮族自治区","贵港市","贵港市","537100","0775"
"广西壮族自治区","贵港市","港北区","537100","0775"
"广西壮族自治区","贵港市","港南区","537100","0775"
"广西壮族自治区","贵港市","覃塘区","537100","0775"
"广西壮族自治区","贵港市","桂平市","537200","0775"
"广西壮族自治区","贵港市","平南县","537300","0775"
"广西壮族自治区","百色市","百色市","533000","0776"
"广西壮族自治区","百色市","右江区","533000","0776"
"广西壮族自治区","百色市","田阳县","533600","0776"
"广西壮族自治区","百色市","田东县","531500","0776"
"广西壮族自治区","百色市","平果县","531400","0776"
"广西壮族自治区","百色市","德保县","533700","0776"
"广西壮族自治区","百色市","靖西市","533800","0776"
"广西壮族自治区","百色市","西林县","533500","0776"
"广西壮族自治区","百色市","凌云县","533100","0776"
"广西壮族自治区","百色市","乐业县","533200","0776"
"广西壮族自治区","百色市","田林县","533300","0776"
"广西壮族自治区","百色市","那坡县","533900","0776"
"广西壮族自治区","百色市","隆林各族自治县","533400","0776"
"广西壮族自治区","钦州市","钦州市","535000","0777"
"广西壮族自治区","钦州市","钦南区","535000","0777"
"广西壮族自治区","钦州市","钦北区","535000","0777"
"广西壮族自治区","钦州市","灵山县","535400","0777"
"广西壮族自治区","钦州市","浦北县","535300","0777"
"广西壮族自治区","河池市","河池市","547000","0778"
"广西壮族自治区","河池市","南丹县","547200","0778"
"广西壮族自治区","河池市","天峨县","547300","0778"
"广西壮族自治区","河池市","凤山县","547600","0778"
"广西壮族自治区","河池市","宜州区","546300","0778"
"广西壮族自治区","河池市","都安瑶族自治县","530700","0778"
"广西壮族自治区","河池市","大化瑶族自治县","530800","0778"
"广西壮族自治区","河池市","东兰县","547400","0778"
"广西壮族自治区","河池市","罗城仫佬族自治县","546400","0778"
"广西壮族自治区","河池市","巴马瑶族自治县","547500","0778"
"广西壮族自治区","河池市","金城江区","547000","0778"
"广西壮族自治区","河池市","环江毛南族自治县","547100","0778"
"广西壮族自治区","北海市","北海市","536000","0779"
"广西壮族自治区","北海市","铁山港区","536000","0779"
"广西壮族自治区","北海市","合浦县","536100","0779"
"广西壮族自治区","北海市","银海区","536000","0779"
"广西壮族自治区","北海市","海城区","536000","0779"
"海南省","海口市","海口市","570100","0898"
"海南省","海口市","龙华区","570100","0898"
"海南省","海口市","琼山区","571100","0898"
"海南省","海口市","美兰区","571100","0898"
"海南省","海口市","秀英区","570300","0898"
"海南省","三亚市","三亚市","572000","0898"
"海南省","三亚市","海棠区","572013","0898"
"海南省","三亚市","吉阳区","572099","0898"
"海南省","三亚市","天涯区","572029","0898"
"海南省","三亚市","崖州区","572024","0898"
"海南省","东方市","东方市","572600","0898"
"海南省","万宁市","万宁市","571500","0898"
"海南省","文昌市","文昌市","571300","0898"
"海南省","儋州市","儋州市","571700","0898"
"海南省","琼海市","琼海市","571400","0898"
"海南省","五指山市","五指山市","572200","0898"
"海南省","三沙市","三沙市","573100","0898"
"海南省","三沙市","西沙群岛","573100","0898"
"海南省","三沙市","南沙群岛","573100","0898"
"海南省","三沙市","中沙群岛","573100","0898"
"海南省","临高县","临高县","571800","0898"
"海南省","澄迈县","澄迈县","571900","0898"
"海南省","屯昌县","屯昌县","571600","0898"
"海南省","定安县","定安县","571200","0898"
"海南省","琼中黎族苗族自治县","琼中黎族苗族自治县","572900","0898"
"海南省","保亭黎族苗族自治县","保亭黎族苗族自治县","572300","0898"
"海南省","陵水黎族自治县","陵水黎族自治县","572400","0898"
"海南省","乐东黎族自治县","乐东黎族自治县","572500","0898"
"海南省","昌江黎族自治县","昌江黎族自治县","572700","0898"
"海南省","白沙黎族自治县","白沙黎族自治县","572800","0898"
"重庆市","重庆市","忠县","404300","023"
"重庆市","重庆市","南桐","400800","023"
"重庆市","重庆市","壁山","402700","023"
"重庆市","重庆市","巴县","401300","023"
"重庆市","重庆市","万县","404000","023"
"重庆市","重庆市","南川区","408400","023"
"重庆市","重庆市","巴南区","401300","023"
"重庆市","重庆市","璧山区","402700","023"
"重庆市","重庆市","长寿区","401200","023"
"重庆市","重庆市","合川区","401500","023"
"重庆市","重庆市","江津区","402200","023"
"重庆市","重庆市","荣昌区","402400","023"
"重庆市","重庆市","铜梁区","402500","023"
"重庆市","重庆市","潼南区","402600","023"
"重庆市","重庆市","万州区","404000","023"
"重庆市","重庆市","永川区","402100","023"
"重庆市","重庆市","渝北区","401100","023"
"重庆市","重庆市","綦江区","401400","023"
"重庆市","重庆市","大足区","402300","023"
"重庆市","重庆市","开州区","405400","023"
"重庆市","重庆市","涪陵区","408000","023"
"重庆市","重庆市","渝中区","400000","023"
"重庆市","重庆市","大渡口区","400000","023"
"重庆市","重庆市","江北区","400000","023"
"重庆市","重庆市","沙坪坝区","400000","023"
"重庆市","重庆市","九龙坡区","400000","023"
"重庆市","重庆市","南岸区","400000","023"
"重庆市","重庆市","北碚区","400700","023"
"重庆市","重庆市","万盛区","400800","023"
"重庆市","重庆市","双桥区","400900","023"
"重庆市","重庆市","黔江区","409000","023"
"重庆市","重庆市","梁平区","405200","023"
